,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__C,param_clf__class_weight,param_clf__max_iter,param_clf__solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
83,2.800647735595703,0.8082774923155642,0.13812597592671713,0.007626232853906161,4641.588833612773,balanced,500,lbfgs,"{'clf__C': 4641.588833612773, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.816469376114126,0.8141663043350073,0.8271826094338909,0.8192727632943414,0.005671583222137833,40
81,2.0460356076558432,0.1583085520476645,0.1298969586690267,0.00554127552459091,4641.588833612773,balanced,200,lbfgs,"{'clf__C': 4641.588833612773, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.816469376114126,0.8141663043350073,0.8271826094338909,0.8192727632943414,0.005671583222137833,40
79,3.016727606455485,0.8769829750427678,0.1278514862060547,0.005603741931144042,4641.588833612773,balanced,100,lbfgs,"{'clf__C': 4641.588833612773, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.816469376114126,0.8141663043350073,0.8271826094338909,0.8192727632943414,0.005671583222137833,40
106,0.5711409250895182,0.01064421086610682,0.05447196960449219,0.005575144460060726,3593813.6638046256,balanced,500,liblinear,"{'clf__C': 3593813.6638046256, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.8119553024688921,0.8203476759571781,0.8254889328961696,0.8192639704407466,0.005577968648787888,43
104,0.578567902247111,0.005787498251164387,0.052513440450032554,0.001016893528357441,3593813.6638046256,balanced,200,liblinear,"{'clf__C': 3593813.6638046256, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.8119553024688921,0.8203476759571781,0.8254889328961696,0.8192639704407466,0.005577968648787888,43
102,0.7022074063618978,0.10318333411574034,0.06883970896402995,0.022767308347591348,3593813.6638046256,balanced,100,liblinear,"{'clf__C': 3593813.6638046256, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.8119553024688921,0.8203476759571781,0.8254889328961696,0.8192639704407466,0.005577968648787888,43
86,0.5670642852783203,0.006491073477826313,0.05124505360921224,0.0006018888034513738,129154.96650148826,,200,liblinear,"{'clf__C': 129154.96650148826, 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.8110220574445159,0.8193250716648975,0.8263349526563087,0.8188940272552406,0.006258889113581259,46
88,0.5572082996368408,0.003205628974240121,0.05265307426452637,0.0019143968631320243,129154.96650148826,,500,liblinear,"{'clf__C': 129154.96650148826, 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.8110220574445159,0.8193250716648975,0.8263349526563087,0.8188940272552406,0.006258889113581259,46
84,0.5622002283732096,0.005528079304653961,0.05095712343851725,0.0006062534061949203,129154.96650148826,,100,liblinear,"{'clf__C': 129154.96650148826, 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.8110220574445159,0.8193250716648975,0.8263349526563087,0.8188940272552406,0.006258889113581259,46
108,0.6823770999908447,0.08952854808099121,0.07857163747151692,0.019253865857762398,100000000.0,,100,liblinear,"{'clf__C': 100000000.0, 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.8108336143860002,0.8186182988050684,0.8260551014279913,0.8185023382063532,0.006214687017472754,49
96,0.561018149058024,0.005951889674109266,0.050169785817464195,0.0011137379241542194,3593813.6638046256,,100,liblinear,"{'clf__C': 3593813.6638046256, 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.8108336143860002,0.8186182988050684,0.8260551014279913,0.8185023382063532,0.006214687017472754,49
100,0.5715572039286295,0.0031042841001348506,0.052054405212402344,0.0003936008893448379,3593813.6638046256,,500,liblinear,"{'clf__C': 3593813.6638046256, 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.8108336143860002,0.8186182988050684,0.8260551014279913,0.8185023382063532,0.006214687017472754,49
98,0.568201462427775,0.005378067609666385,0.05086708068847656,0.0008952315093006335,3593813.6638046256,,200,liblinear,"{'clf__C': 3593813.6638046256, 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.8108336143860002,0.8186182988050684,0.8260551014279913,0.8185023382063532,0.006214687017472754,49
112,0.5656628608703613,0.009824399668918272,0.05106035868326823,0.0006405951352384651,100000000.0,,500,liblinear,"{'clf__C': 100000000.0, 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.8108336143860002,0.8186182988050684,0.8260551014279913,0.8185023382063532,0.006214687017472754,49
110,0.5678362846374512,0.003710802713322226,0.05075446764628092,0.000544387615508153,100000000.0,,200,liblinear,"{'clf__C': 100000000.0, 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.8108336143860002,0.8186182988050684,0.8260551014279913,0.8185023382063532,0.006214687017472754,49
85,3.154191255569458,0.9750228340548935,0.09368650118509929,0.0018726533766327005,129154.96650148826,,100,lbfgs,"{'clf__C': 129154.96650148826, 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.8047257420914888,0.8094056404137784,0.8254975657869602,0.8132096494307425,0.008896442298649297,55
89,2.1600494384765625,0.08868549321942612,0.13040359814961752,0.007734452263864768,129154.96650148826,,500,lbfgs,"{'clf__C': 129154.96650148826, 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.8047257420914888,0.8094056404137784,0.8254975657869602,0.8132096494307425,0.008896442298649297,55
87,2.9846065044403076,0.989302777898555,0.12707026799519858,0.005092556468496742,129154.96650148826,,200,lbfgs,"{'clf__C': 129154.96650148826, 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.8047257420914888,0.8094056404137784,0.8254975657869602,0.8132096494307425,0.008896442298649297,55
109,2.623360792795817,0.559856211772722,0.13190277417500815,0.005422059256886496,100000000.0,,100,lbfgs,"{'clf__C': 100000000.0, 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.8016277116749664,0.8088102927145957,0.8252016841846409,0.811879896191401,0.00986576214661371,58
111,2.7648345629374185,0.8181329812751252,0.13570507367451987,0.01077612100473393,100000000.0,,200,lbfgs,"{'clf__C': 100000000.0, 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.8016277116749664,0.8088102927145957,0.8252016841846409,0.811879896191401,0.00986576214661371,58
113,2.8590566317240396,0.7708064378922478,0.1392991542816162,0.018559578646555348,100000000.0,,500,lbfgs,"{'clf__C': 100000000.0, 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.8016277116749664,0.8088102927145957,0.8252016841846409,0.811879896191401,0.00986576214661371,58
97,2.9864766597747803,1.1315582349776578,0.12372136116027832,0.005086210800687624,3593813.6638046256,,100,lbfgs,"{'clf__C': 3593813.6638046256, 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.8013891564824692,0.8088102927145957,0.8254077546745235,0.8118690679571962,0.010041259690775782,61
99,2.70080304145813,0.6663403268019137,0.1403226057688395,0.018964125972754365,3593813.6638046256,,200,lbfgs,"{'clf__C': 3593813.6638046256, 'clf__class_weight': None, 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.8013891564824692,0.8088102927145957,0.8254077546745235,0.8118690679571962,0.010041259690775782,61
101,2.558652639389038,0.45174564998732586,0.1251389185587565,0.029238057150791728,3593813.6638046256,,500,lbfgs,"{'clf__C': 3593813.6638046256, 'clf__class_weight': None, 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.8013891564824692,0.8088102927145957,0.8254077546745235,0.8118690679571962,0.010041259690775782,61
95,1.7750226656595867,0.3291133023326243,0.12066173553466797,0.01051086527963644,129154.96650148826,balanced,500,lbfgs,"{'clf__C': 129154.96650148826, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7929446850625661,0.8137502469182261,0.8178082853121439,0.8081677390976454,0.010891065130580963,64
93,2.464826981226603,0.9003085926463652,0.13245463371276855,0.03661959147310815,129154.96650148826,balanced,200,lbfgs,"{'clf__C': 129154.96650148826, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7929446850625661,0.8137502469182261,0.8178082853121439,0.8081677390976454,0.010891065130580963,64
91,2.0307349363962808,0.603618316427402,0.1259938875834147,0.00739331521252919,129154.96650148826,balanced,100,lbfgs,"{'clf__C': 129154.96650148826, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7929446850625661,0.8137502469182261,0.8178082853121439,0.8081677390976454,0.010891065130580963,64
105,2.3649195035298667,0.8754952378472797,0.13446791966756186,0.005623517968383229,3593813.6638046256,balanced,200,lbfgs,"{'clf__C': 3593813.6638046256, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7932323079788308,0.8117646984484822,0.8182952037886349,0.8077640700719826,0.010615741680743534,67
107,1.640790303548177,0.16065536726739837,0.13799142837524414,0.009198322452963448,3593813.6638046256,balanced,500,lbfgs,"{'clf__C': 3593813.6638046256, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7932323079788308,0.8117646984484822,0.8182952037886349,0.8077640700719826,0.010615741680743534,67
103,1.7546050548553467,0.15045281149525302,0.11742671330769856,0.015825546173518536,3593813.6638046256,balanced,100,lbfgs,"{'clf__C': 3593813.6638046256, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7932323079788308,0.8117646984484822,0.8182952037886349,0.8077640700719826,0.010615741680743534,67
115,1.7486577033996582,0.26765537686126134,0.11810485521952312,0.01467263287012757,100000000.0,balanced,100,lbfgs,"{'clf__C': 100000000.0, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7927294285381044,0.8111452922857552,0.8184135229108582,0.8074294145782392,0.010809686590894362,70
117,2.330334266026815,0.4258822058605508,0.13823334376017252,0.014097910645426764,100000000.0,balanced,200,lbfgs,"{'clf__C': 100000000.0, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7927294285381044,0.8111452922857552,0.8184135229108582,0.8074294145782392,0.010809686590894362,70
119,1.6864829063415527,0.28263260203012236,0.1261876424153646,0.006147054902276531,100000000.0,balanced,500,lbfgs,"{'clf__C': 100000000.0, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7927294285381044,0.8111452922857552,0.8184135229108582,0.8074294145782392,0.010809686590894362,70
46,0.3501552740732829,0.06402666179611814,0.0734400749206543,0.014507299705258459,0.21544346900318823,balanced,500,liblinear,"{'clf__C': 0.21544346900318823, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'liblinear'}",0.771989848776358,0.7747937524874977,0.77807053542307,0.7749513788956418,0.0024849308625236504,73
44,0.2608099778493245,0.006594835104338621,0.05285112063090006,0.0008836825099385948,0.21544346900318823,balanced,200,liblinear,"{'clf__C': 0.21544346900318823, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'liblinear'}",0.771989848776358,0.7747937524874977,0.77807053542307,0.7749513788956418,0.0024849308625236504,73
42,0.25969711939493817,0.004462759147096113,0.05250390370686849,0.0010369998549540202,0.21544346900318823,balanced,100,liblinear,"{'clf__C': 0.21544346900318823, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'liblinear'}",0.771989848776358,0.7747937524874977,0.77807053542307,0.7749513788956418,0.0024849308625236504,73
47,1.0206828117370605,0.24325866993041745,0.1313954989115397,0.003570188191111692,0.21544346900318823,balanced,500,lbfgs,"{'clf__C': 0.21544346900318823, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7633982428012609,0.7733864554105987,0.7724873317771729,0.7697573433296775,0.004511520473552671,76
45,1.3317341009775798,0.3288247045511945,0.15298684438069662,0.014799776924489565,0.21544346900318823,balanced,200,lbfgs,"{'clf__C': 0.21544346900318823, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7633982428012609,0.7733864554105987,0.7724873317771729,0.7697573433296775,0.004511520473552671,76
43,0.8667393525441488,0.18076491172867776,0.1298839251200358,0.00990488522915139,0.21544346900318823,balanced,100,lbfgs,"{'clf__C': 0.21544346900318823, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7633982428012609,0.7733864554105987,0.7724873317771729,0.7697573433296775,0.004511520473552671,76
11,0.14990878105163574,0.03086561978218467,0.126176118850708,0.0065345928423577275,1e-05,balanced,500,lbfgs,"{'clf__C': 1e-05, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7021459002364809,0.7280747056126541,0.7202066718691149,0.7168090925727499,0.010854596441605805,79
7,0.21145017941792807,0.05876147886596046,0.14382020632425943,0.01681384192919877,1e-05,balanced,100,lbfgs,"{'clf__C': 1e-05, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7021459002364809,0.7280747056126541,0.7202066718691149,0.7168090925727499,0.010854596441605805,79
21,0.17426276206970215,0.036747265805674806,0.12611031532287598,0.0019025324972430549,0.0002782559402207126,balanced,200,lbfgs,"{'clf__C': 0.0002782559402207126, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7021459002364809,0.7280747056126541,0.7202066718691149,0.7168090925727499,0.010854596441605805,79
9,0.19270197550455728,0.007012181826524063,0.12813433011372885,0.00211940512430941,1e-05,balanced,200,lbfgs,"{'clf__C': 1e-05, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7021459002364809,0.7280747056126541,0.7202066718691149,0.7168090925727499,0.010854596441605805,79
19,0.12868817647298178,0.0038672819476111577,0.1312859853108724,0.00373456313488813,0.0002782559402207126,balanced,100,lbfgs,"{'clf__C': 0.0002782559402207126, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7021459002364809,0.7280747056126541,0.7202066718691149,0.7168090925727499,0.010854596441605805,79
23,0.16015990575154623,0.029244297299294206,0.1233975092569987,0.008072558560093108,0.0002782559402207126,balanced,500,lbfgs,"{'clf__C': 0.0002782559402207126, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7021459002364809,0.7280747056126541,0.7202066718691149,0.7168090925727499,0.010854596441605805,79
33,0.26010290781656903,0.07921877649096501,0.1201309363047282,0.01028258158875189,0.007742636826811269,balanced,200,lbfgs,"{'clf__C': 0.007742636826811269, 'clf__class_weight': 'balanced', 'clf__max_iter': 200, 'clf__solver': 'lbfgs'}",0.7013194433400185,0.7296408872947024,0.7161184366974,0.7156929224440404,0.0115660953856357,85
31,0.20962746938069662,0.06848438769443742,0.13124855359395346,0.0020960610689510864,0.007742636826811269,balanced,100,lbfgs,"{'clf__C': 0.007742636826811269, 'clf__class_weight': 'balanced', 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.7013194433400185,0.7296408872947024,0.7161184366974,0.7156929224440404,0.0115660953856357,85
35,0.27299928665161133,0.0770185484048077,0.1322913964589437,0.00750253860883466,0.007742636826811269,balanced,500,lbfgs,"{'clf__C': 0.007742636826811269, 'clf__class_weight': 'balanced', 'clf__max_iter': 500, 'clf__solver': 'lbfgs'}",0.7013194433400185,0.7296408872947024,0.7161184366974,0.7156929224440404,0.0115660953856357,85
37,2.460848013559977,0.729120326488542,0.1416912078857422,0.009552015372491968,0.21544346900318823,,100,lbfgs,"{'clf__C': 0.21544346900318823, 'clf__class_weight': None, 'clf__max_iter': 100, 'clf__solver': 'lbfgs'}",0.5066073271511325,0.5019197809839554,0.5298836864029799,0.512803598179356,0.012228118758621795,88
