,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_clf__fit_prior,param_clf__force_alpha,param_tfidf__binary,param_tfidf__lowercase,param_tfidf__ngram_range,param_tfidf__stop_words,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
564,0.04478319485982259,0.009628416359232558,0.022546927134195965,0.0007710409256025393,0.8777777777777778,False,False,False,True,"(1, 1)",,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5519568151147098,0.4718591932626389,0.6400928792569659,0.5546362958781049,0.06870724361948312,521
642,0.030486106872558594,0.0008580347132953734,0.013306458791097006,0.0008060509241142132,1.0333333333333334,False,True,False,False,"(1, 1)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5592977697408077,0.45461781395229417,0.6480685510071474,0.5539947115667497,0.07906490471447947,523
666,0.02992709477742513,0.0007650709758478745,0.013005574544270834,0.0005813725575935398,1.0333333333333334,False,False,False,False,"(1, 1)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5592977697408077,0.45461781395229417,0.6480685510071474,0.5539947115667497,0.07906490471447947,523
331,0.02980629603068034,0.0009065421486294156,0.01295161247253418,0.0006394055886850778,0.5666666666666667,True,False,False,False,"(1, 1)",english,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5877586960889761,0.43845435347628325,0.6307211697603952,0.5523114064418848,0.0823974713143581,525
307,0.03538107872009277,0.008575845595160241,0.012744903564453125,0.0003993702641923007,0.5666666666666667,True,True,False,False,"(1, 1)",english,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5877586960889761,0.43845435347628325,0.6307211697603952,0.5523114064418848,0.0823974713143581,525
325,0.028396209081013996,0.0011451256405612268,0.012591044108072916,0.00026634000692153767,0.5666666666666667,True,False,False,True,"(1, 1)",english,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5872123184304848,0.4372844827586207,0.6307211697603952,0.5517393236498336,0.08285806333156598,527
301,0.0281216303507487,0.0008925581199157392,0.012401421864827475,0.0005021470864805615,0.5666666666666667,True,True,False,True,"(1, 1)",english,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5872123184304848,0.4372844827586207,0.6307211697603952,0.5517393236498336,0.08285806333156598,527
223,0.029192209243774414,0.0007560236978047441,0.012380361557006836,0.00039693893872311004,0.4111111111111111,True,False,True,False,"(1, 1)",english,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5977272727272727,0.5004873294346979,0.5541666666666667,0.5507937562762124,0.03976962019986543,529
199,0.029312690099080402,0.0010941353449244382,0.012736002604166666,0.0006251479519081249,0.4111111111111111,True,True,True,False,"(1, 1)",english,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5977272727272727,0.5004873294346979,0.5541666666666667,0.5507937562762124,0.03976962019986543,529
141,0.04945270220438639,0.0014817926041853708,0.014549016952514648,0.00034802160701088877,0.25555555555555554,True,False,False,False,"(2, 2)",english,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6008757444360397,0.5073522413629009,0.5320125272331154,0.546746837677352,0.039576814213781,531
117,0.0516200065612793,0.0018719236409229195,0.015541394551595053,0.0004665764214016906,0.25555555555555554,True,True,False,False,"(2, 2)",english,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.6008757444360397,0.5073522413629009,0.5320125272331154,0.546746837677352,0.039576814213781,531
732,0.029389063517252605,0.00012544115605392386,0.012818654378255209,0.00031413668232345426,1.188888888888889,False,True,False,True,"(1, 1)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5299146973912816,0.4643575851393189,0.6281910569105691,0.5408211131470565,0.06732787459704745,533
756,0.030143896738688152,0.00033770038982384716,0.013042132059733072,0.0004009135996170578,1.188888888888889,False,False,False,True,"(1, 1)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5299146973912816,0.4643575851393189,0.6281910569105691,0.5408211131470565,0.06732787459704745,533
660,0.030340274175008137,0.0013219507981537073,0.013167699178059896,0.000362402218077808,1.0333333333333334,False,False,False,True,"(1, 1)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5299146973912816,0.4643575851393189,0.6281910569105691,0.5408211131470565,0.06732787459704745,533
636,0.03044716517130534,0.0009448915084554782,0.013089974721272787,0.00011068073067939999,1.0333333333333334,False,True,False,True,"(1, 1)",,"{'clf__alpha': 1.0333333333333334, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5299146973912816,0.4643575851393189,0.6281910569105691,0.5408211131470565,0.06732787459704745,533
289,0.04747923215230306,0.0005551316178366337,0.021016995112101238,0.0003999103517986599,0.5666666666666667,True,True,True,True,"(1, 1)",english,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5987179487179488,0.5004873294346979,0.5004724781478856,0.5332259187668441,0.04630985888899163,537
313,0.0278323491414388,0.0003439603913904137,0.01229397455851237,0.00018682539628600577,0.5666666666666667,True,False,True,True,"(1, 1)",english,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5987179487179488,0.5004873294346979,0.5004724781478856,0.5332259187668441,0.04630985888899163,537
397,0.04840970039367676,0.0012799240226262043,0.021178245544433594,0.0001589643546942114,0.7222222222222222,True,True,False,True,"(1, 1)",english,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5824784418673803,0.4372844827586207,0.5736336032388664,0.5311321759549558,0.06645850801463116,539
421,0.02874167760213216,0.0006970010022554759,0.012490113576253256,0.0003758585195425674,0.7222222222222222,True,False,False,True,"(1, 1)",english,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5824784418673803,0.4372844827586207,0.5736336032388664,0.5311321759549558,0.06645850801463116,539
231,0.09252587954203288,0.0018933647886999296,0.02573386828104655,0.0007207632043350368,0.4111111111111111,True,False,False,True,"(2, 2)",english,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5843537414965987,0.472992970773215,0.5249079613437644,0.5274182245378594,0.04549748256775114,541
207,0.049771626790364586,0.0006630522085044902,0.014909585316975912,0.0005551490590642693,0.4111111111111111,True,True,False,True,"(2, 2)",english,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5843537414965987,0.472992970773215,0.5249079613437644,0.5274182245378594,0.04549748256775114,541
762,0.03098781903584798,0.00112219451106018,0.013329903284708658,0.00026978066299238447,1.188888888888889,False,False,False,False,"(1, 1)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5445896877269426,0.4555856553147575,0.5732349165596919,0.5244700865337973,0.050092820057689696,543
738,0.05116542180379232,0.0015727140365369631,0.02340555191040039,0.0007583576948398009,1.188888888888889,False,True,False,False,"(1, 1)",,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5445896877269426,0.4555856553147575,0.5732349165596919,0.5244700865337973,0.050092820057689696,543
46,0.07998172442118327,0.0026268783865042726,0.017665306727091473,0.0008938389445104216,0.1,True,False,False,False,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.5428986409378567,0.46424682395644284,0.5566985645933014,0.5212813431625336,0.040721098209048665,545
22,0.08161536852518718,0.0016764415043505688,0.018385887145996094,0.0007817535435385799,0.1,True,True,False,False,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.5428986409378567,0.46424682395644284,0.5566985645933014,0.5212813431625336,0.040721098209048665,545
129,0.0539396603902181,0.0022144756257804674,0.015293280283610025,0.00027275817182517107,0.25555555555555554,True,False,True,False,"(2, 2)",english,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5687830687830688,0.4779693486590038,0.5151831043119204,0.5206451739179977,0.03727518024976967,547
105,0.05522902806599935,0.0007811189483649169,0.015136400858561197,0.00032463642767344137,0.25555555555555554,True,True,True,False,"(2, 2)",english,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5687830687830688,0.4779693486590038,0.5151831043119204,0.5206451739179977,0.03727518024976967,547
134,0.06715138753255208,0.0024984368642646916,0.017605384190877277,0.0001799140924175193,0.25555555555555554,True,False,False,True,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5459152081885386,0.4716202270381837,0.5396881644223954,0.5190745332163725,0.03365142294818389,549
110,0.06770833333333333,0.0005342064779635502,0.018161614735921223,0.000573193481500222,0.25555555555555554,True,True,False,True,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5459152081885386,0.4716202270381837,0.5396881644223954,0.5190745332163725,0.03365142294818389,549
493,0.02777385711669922,0.000511370115066028,0.01230017344156901,5.18830577340109e-06,0.8777777777777778,True,True,False,True,"(1, 1)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5757575757575757,0.4397865853658537,0.5396881644223954,0.5184107751819417,0.05751274077219049,551
517,0.05301189422607422,0.0032800618194639367,0.024409929911295574,0.0026485736871110386,0.8777777777777778,True,False,False,True,"(1, 1)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5757575757575757,0.4397865853658537,0.5396881644223954,0.5184107751819417,0.05751274077219049,551
427,0.028985102971394856,0.000655644744302862,0.01220846176147461,0.0004133667102128905,0.7222222222222222,True,False,False,False,"(1, 1)",english,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5748619196895058,0.43845435347628325,0.5380062906963912,0.5171075212873935,0.057615535822447064,553
403,0.05112751324971517,0.0010498423182738633,0.024454355239868164,0.003215459377546013,0.7222222222222222,True,True,False,False,"(1, 1)",english,"{'clf__alpha': 0.7222222222222222, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5748619196895058,0.43845435347628325,0.5380062906963912,0.5171075212873935,0.057615535822447064,553
98,0.06649613380432129,0.002655811257179186,0.017937898635864258,0.0003321464324326024,0.25555555555555554,True,True,True,True,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5349019607843137,0.45344932844932845,0.5517694882831181,0.5133735925055868,0.04292875056799627,555
122,0.1115122636159261,0.002338444633194613,0.029081106185913086,0.0006147928070385873,0.25555555555555554,True,False,True,True,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.5349019607843137,0.45344932844932845,0.5517694882831181,0.5133735925055868,0.04292875056799627,555
216,0.030309200286865234,0.00047504330016985395,0.013172308603922525,0.00030310152700501467,0.4111111111111111,True,False,True,True,"(1, 1)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5604166666666667,0.47863247863247865,0.4919204836084632,0.5103232096358695,0.035834421041159935,557
192,0.03405610720316569,0.004778030524390609,0.013414939244588217,0.0002041722883535062,0.4111111111111111,True,True,True,True,"(1, 1)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5604166666666667,0.47863247863247865,0.4919204836084632,0.5103232096358695,0.035834421041159935,557
116,0.06711308161417644,0.002304212803672606,0.018589576085408527,0.0016440057341438967,0.25555555555555554,True,True,False,False,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.534754004576659,0.4726006191950464,0.5224562312085509,0.5099369516600855,0.026873904305208824,559
140,0.06614367167154948,0.0011216152704154622,0.017479578653971355,0.0005308193684730137,0.25555555555555554,True,False,False,False,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.534754004576659,0.4726006191950464,0.5224562312085509,0.5099369516600855,0.026873904305208824,559
858,0.03004773457845052,0.0002561697394918909,0.014023224512736002,0.0015307217642887734,1.3444444444444446,False,False,False,False,"(1, 1)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5201219512195122,0.4555856553147575,0.5534136546184739,0.5097070870509145,0.04061142210987562,561
834,0.02973651885986328,0.0002612217651199222,0.012943029403686523,0.0005003605692729913,1.3444444444444446,False,True,False,False,"(1, 1)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5201219512195122,0.4555856553147575,0.5534136546184739,0.5097070870509145,0.04061142210987562,561
16,0.09015345573425293,0.00972404460487155,0.018258094787597656,0.0002243959222852421,0.1,True,True,False,True,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.538443396226415,0.43049932523616735,0.5565367965367966,0.5084931726664595,0.05564244759433642,563
40,0.08185084660847981,0.0016855371853268495,0.017392714818318684,0.00042275378371662577,0.1,True,False,False,True,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.538443396226415,0.43049932523616735,0.5565367965367966,0.5084931726664595,0.05564244759433642,563
34,0.07965691884358723,0.0005421564513967134,0.017589330673217773,0.0005676812289444143,0.1,True,False,True,False,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.508212416228381,0.4711950330371383,0.5410287081339713,0.5068120524664969,0.02852666949110029,565
10,0.13481481870015463,0.0021557736230845533,0.030211130777994793,0.000269123806467503,0.1,True,True,True,False,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.508212416228381,0.4711950330371383,0.5410287081339713,0.5068120524664969,0.02852666949110029,565
319,0.029440800348917644,0.0003983662371305298,0.01272877057393392,0.0005067957406513467,0.5666666666666667,True,False,True,False,"(1, 1)",english,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5977272727272727,0.43039021164021163,0.49158263305322136,0.5065667058069019,0.06913182976762292,567
295,0.04438320795694987,0.010128510368783341,0.016323963801066082,0.00427232707478317,0.5666666666666667,True,True,True,False,"(1, 1)",english,"{'clf__alpha': 0.5666666666666667, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5977272727272727,0.43039021164021163,0.49158263305322136,0.5065667058069019,0.06913182976762292,567
948,0.029340744018554688,0.0003644414960265347,0.01293325424194336,0.00045124031891595576,1.5,False,False,False,True,"(1, 1)",,"{'clf__alpha': 1.5, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5127865961199294,0.47181372549019607,0.5315826330532213,0.5053943182211156,0.024954156730817835,569
924,0.030164718627929688,0.0014615297056272906,0.013131221135457357,0.000377082296763537,1.5,False,True,False,True,"(1, 1)",,"{'clf__alpha': 1.5, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5127865961199294,0.47181372549019607,0.5315826330532213,0.5053943182211156,0.024954156730817835,569
828,0.029824256896972656,0.00016258725377310627,0.014116525650024414,0.001298304660085918,1.3444444444444446,False,True,False,True,"(1, 1)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': False, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5054824561403508,0.4643575851393189,0.5396881644223954,0.5031760685673551,0.030796792165295624,571
852,0.04997332890828451,0.0010255086850213997,0.02094260851542155,0.0013876813539753202,1.3444444444444446,False,False,False,True,"(1, 1)",,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': False, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5054824561403508,0.4643575851393189,0.5396881644223954,0.5031760685673551,0.030796792165295624,571
499,0.029729445775349934,0.0014322867283554789,0.012807448705037435,0.0004212586801997393,0.8777777777777778,True,True,False,False,"(1, 1)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5592977697408077,0.43085801393728224,0.5136700648748842,0.5012752828509913,0.053162741864217745,573
523,0.03035879135131836,0.001522680086186269,0.01285099983215332,0.0003125434479313751,0.8777777777777778,True,False,False,False,"(1, 1)",english,"{'clf__alpha': 0.8777777777777778, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': 'english'}",0.5592977697408077,0.43085801393728224,0.5136700648748842,0.5012752828509913,0.053162741864217745,573
210,0.033910115559895836,0.005032904634143102,0.013457695643107096,0.0007186037841397727,0.4111111111111111,True,True,False,False,"(1, 1)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5201219512195122,0.43039021164021163,0.5396881644223954,0.4967334424273731,0.047586954642591536,575
234,0.0519406795501709,0.002899717788420183,0.022022565205891926,0.00027272294956940204,0.4111111111111111,True,False,False,False,"(1, 1)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5201219512195122,0.43039021164021163,0.5396881644223954,0.4967334424273731,0.047586954642591536,575
4,0.11095301310221355,0.011141033829514434,0.023784160614013672,0.004642715695943112,0.1,True,True,True,True,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.5005368921613744,0.4217273954116059,0.5674840510366826,0.49658277953655433,0.05957055715557882,577
28,0.08782132466634114,0.006835626723158013,0.018184979756673176,0.0004825231703479756,0.1,True,False,True,True,"(3, 3)",,"{'clf__alpha': 0.1, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': True, 'tfidf__ngram_range': (3, 3), 'tfidf__stop_words': None}",0.5005368921613744,0.4217273954116059,0.5674840510366826,0.49658277953655433,0.05957055715557882,577
228,0.03090063730875651,0.0014719494046805878,0.013075431187947592,0.0002338295473219847,0.4111111111111111,True,False,False,True,"(1, 1)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5201219512195122,0.4296176207513417,0.5396881644223954,0.4964759121310831,0.04794602882018471,579
204,0.030779123306274414,0.0013354705655370608,0.013151168823242188,0.0004458550249199771,0.4111111111111111,True,True,False,True,"(1, 1)",,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': True, 'tfidf__ngram_range': (1, 1), 'tfidf__stop_words': None}",0.5201219512195122,0.4296176207513417,0.5396881644223954,0.4964759121310831,0.04794602882018471,579
104,0.06628974278767903,0.0032270623387547844,0.01952950159708659,0.0020485929757834936,0.25555555555555554,True,True,True,False,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.533405172413793,0.4300516795865633,0.5206053351573188,0.49468739571922504,0.04600210725923018,581
128,0.07595070203145345,0.006077565224380436,0.01815517743428548,0.000350337711521598,0.25555555555555554,True,False,True,False,"(2, 2)",,"{'clf__alpha': 0.25555555555555554, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': True, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': None}",0.533405172413793,0.4300516795865633,0.5206053351573188,0.49468739571922504,0.04600210725923018,581
237,0.09061241149902344,0.001947092860718766,0.027088324228922527,0.00013931920982875086,0.4111111111111111,True,False,False,False,"(2, 2)",english,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': False, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5459152081885386,0.4630647130647131,0.4728120027278927,0.4939306413270481,0.03697340312329986,583
213,0.05166999499003092,0.0017447756508102818,0.015031735102335611,0.00013064820874162145,0.4111111111111111,True,True,False,False,"(2, 2)",english,"{'clf__alpha': 0.4111111111111111, 'clf__fit_prior': True, 'clf__force_alpha': True, 'tfidf__binary': False, 'tfidf__lowercase': False, 'tfidf__ngram_range': (2, 2), 'tfidf__stop_words': 'english'}",0.5459152081885386,0.4630647130647131,0.4728120027278927,0.4939306413270481,0.03697340312329986,583
