,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__alpha,param_clf__fit_prior,param_clf__force_alpha,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
29,0.09615063667297363,0.0011665773242197752,0.043323516845703125,0.0018185076796520022,1.188888888888889,True,False,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': True, 'clf__force_alpha': False}",0.7027192916742085,0.6882039286812902,0.7038626938442899,0.6982619713999295,0.007127412322767972,29
31,0.09594003359476726,0.0010990592467344437,0.043426831563313804,0.0017449249549587285,1.188888888888889,False,False,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': False}",0.7027192916742085,0.6880724588362633,0.7033310590059223,0.6980409365054646,0.007053201405416936,31
30,0.09719538688659668,0.0009121654919122902,0.04683391253153483,0.004761719710511898,1.188888888888889,False,True,"{'clf__alpha': 1.188888888888889, 'clf__fit_prior': False, 'clf__force_alpha': True}",0.7027192916742085,0.6880724588362633,0.7033310590059223,0.6980409365054646,0.007053201405416936,31
32,0.1024169127146403,0.009747043607642506,0.057739973068237305,0.02172568366521532,1.3444444444444446,True,True,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': True}",0.6990795802808281,0.6828154125100744,0.7006362582378642,0.6941770836762555,0.008059011119312558,33
33,0.16527167956034342,0.003110865942685339,0.07166186968485515,0.0011639813056427374,1.3444444444444446,True,False,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': True, 'clf__force_alpha': False}",0.6990795802808281,0.6828154125100744,0.7006362582378642,0.6941770836762555,0.008059011119312558,33
34,0.17128809293111166,0.008016471235367535,0.0723261833190918,0.0023711520688870515,1.3444444444444446,False,True,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': False, 'clf__force_alpha': True}",0.6990795802808281,0.6821355276999918,0.7004878224442845,0.6939009768083682,0.00833926979373613,35
35,0.1666568120320638,0.004690384399102318,0.0704955259958903,0.0036707637928786903,1.3444444444444446,False,False,"{'clf__alpha': 1.3444444444444446, 'clf__fit_prior': False, 'clf__force_alpha': False}",0.6990795802808281,0.6821355276999918,0.7004878224442845,0.6939009768083682,0.00833926979373613,35
36,0.16653943061828613,0.001116741646887263,0.07604773839314778,0.006158911383658656,1.5,True,True,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': True}",0.6979407503442872,0.6781334939226843,0.6988811175224466,0.6916517872631394,0.009566582940506458,37
37,0.11591164271036784,0.02307438082027926,0.04256359736124674,0.0020967409174370033,1.5,True,False,"{'clf__alpha': 1.5, 'clf__fit_prior': True, 'clf__force_alpha': False}",0.6979407503442872,0.6781334939226843,0.6988811175224466,0.6916517872631394,0.009566582940506458,37
38,0.09246961275736491,0.0012328903335709757,0.04113888740539551,0.0005505669906787083,1.5,False,True,"{'clf__alpha': 1.5, 'clf__fit_prior': False, 'clf__force_alpha': True}",0.6971376326182387,0.6787255941027518,0.6982709306539919,0.6913780524583274,0.008958594307112513,39
39,0.10085844993591309,0.002741593524830868,0.042362372080485024,0.0012518913835463173,1.5,False,False,"{'clf__alpha': 1.5, 'clf__fit_prior': False, 'clf__force_alpha': False}",0.6971376326182387,0.6787255941027518,0.6982709306539919,0.6913780524583274,0.008958594307112513,39
